data,lr,wd,bs,mom,opt,dir_output,run_name,tr_loss_history,vl_loss_history,tr_loss,vl_loss,vl_ppl_history,vl_ppl
tinystories,3.0,0,1024,0.99,sgd,/project/home/p200535/project/adam-sgd-gap/tinystories_d6_split_sgd,step2220_sgd_lr3e-0_bs1024_mom0.99_ep80_seed42,"[0.7214718163013458, 7.564541697502136, 12.09878158569336, 21.781795978546143, 41.915011405944824, 39.9422173500061, 67.08143711090088, 41.38481616973877, 123.67080879211426, 71.02939796447754, 96.1875867843628, 194.35486602783203, 143.83600234985352, 149.02211952209473, 126.5961217880249, 127.26488304138184, 121.09287929534912, 102.07897567749023, 158.35096549987793, 155.61681365966797, 75.07546138763428, 126.3890905380249, 169.33740425109863, 60.1994948387146, 44.2752251625061, 158.26239395141602, 237.04304885864258, 334.21825408935547, 238.78950119018555, 147.71462631225586, 257.0192642211914, 180.44791412353516, 202.86242485046387, 298.6656913757324, 280.93190002441406, 301.4179801940918, 287.2677116394043, 261.2362403869629, 212.03974533081055, 276.64850997924805, 353.605167388916, 307.68531036376953, 343.3125419616699, 274.2850227355957, 184.59289932250977, 164.686185836792, 199.56271743774414, 202.16746520996094, 223.33892631530762, 379.17202377319336, 362.9841957092285, 219.49771118164062, 204.55729866027832, 234.81174850463867, 231.90167427062988, 324.8783988952637, 370.235107421875, 354.1550483703613, 346.7669372558594, 302.3258171081543, 278.9242172241211, 211.79372596740723, 381.1592559814453, 499.1650810241699, 441.1536064147949, 413.3928642272949, 317.0686912536621, 246.90687370300293, 173.28456497192383, 325.49543380737305, 312.67083740234375, 353.7451171875, 462.7872085571289, 455.02456283569336, 460.41010665893555, 399.4293899536133, 352.72237396240234, 367.52498626708984, 237.2406463623047, 380.25632095336914, 459.76536560058594, 385.3322067260742, 221.98151206970215, 263.48779678344727, 337.2478790283203, 378.1592903137207, 353.6810188293457, 328.08390045166016, 320.3761978149414, 382.7417526245117, 443.9784736633301, 311.31442642211914, 289.76196670532227, 427.7919044494629, 361.5995979309082, 408.808780670166, 384.25545501708984, 427.9299125671387, 429.46007537841797, 348.27288818359375, 356.02103424072266, 328.4616241455078, 488.8411407470703, 539.3486022949219, 412.58995819091797, 418.9490432739258, 362.3819046020508, 517.4188194274902, 609.0191040039062, 696.3899993896484, 667.4561920166016, 684.9502792358398, 660.0739669799805, 503.1138381958008, 391.38780212402344, 501.5498504638672, 835.0639343261719, 1017.8510284423828, 783.3776550292969, 654.9174194335938, 552.4658279418945, 548.0283737182617, 531.911506652832, 480.77759552001953, 470.5378952026367, 387.30541229248047, 620.18798828125, 834.7522430419922, 815.3285598754883, 619.8400115966797, 525.0950241088867, 541.9059524536133, 464.32929611206055, 573.839485168457, 485.62964248657227, 583.2559127807617, 640.2616882324219, 730.2098693847656, 670.76025390625, 769.2863006591797, 864.5242233276367, 872.7706832885742, 883.1223297119141, 840.9704437255859, 755.4612503051758, 626.4125289916992, 678.8999252319336, 895.5025634765625, 1062.2760620117188, 1045.4160766601562, 1000.869873046875, 1030.1748580932617, 812.3856964111328, 884.5757675170898, 1133.3357849121094, 1098.5038604736328, 755.7789840698242, 933.1283111572266, 1004.8287200927734, 1104.6174774169922, 1118.9562377929688, 1173.4928894042969, 1059.2635040283203, 1061.1962890625, 1113.4029388427734, 1251.0619354248047, 1141.9427185058594, 1025.72314453125, 1274.264892578125, 1331.7331085205078, 1116.9536437988281, 726.8222427368164, 909.3029708862305, 1069.8726043701172, 1370.9407348632812, 1388.402572631836, 1098.924560546875, 816.2604904174805, 770.4690322875977, 623.4286575317383, 762.9827728271484, 1129.8943634033203, 1485.0224151611328, 1474.7163391113281, 1358.1678314208984, 1330.0013732910156, 1175.5621795654297, 1103.102310180664, 1261.5443420410156, 1247.2707214355469, 1159.8695068359375, 1098.1599731445312, 1028.1907348632812, 939.1778335571289, 1057.546859741211, 1078.1287994384766, 903.8796844482422, 895.8516311645508, 893.2778015136719, 876.2957000732422, 994.433479309082, 998.8861770629883, 1012.2103042602539, 980.6796646118164, 1069.6329956054688, 896.8971557617188, 908.3922805786133, 981.9113616943359, 925.9336242675781, 708.001091003418, 748.7827529907227, 726.4204788208008, 841.1503067016602, 1002.31005859375, 1137.4796905517578, 1203.4549865722656, 1360.3096313476562, 1358.8530731201172, 1303.2413482666016, 1184.5462646484375, 1082.1583099365234, 1012.5269622802734, 940.8470840454102, 1060.675308227539, 1053.1200408935547, 1179.659439086914, 1223.6809844970703, 1005.2617263793945, 1053.956527709961, 1232.3246765136719, 1201.3002319335938, 1164.2533264160156, 1106.2100372314453, 1130.579818725586, 1013.7862091064453, 906.133186340332, 694.9052200317383, 994.237060546875, 1241.9700317382812, 1403.5234680175781, 1458.5908813476562, 1692.9077453613281, 1703.2579956054688, 1580.2335815429688, 1462.3981018066406, 1108.6501007080078, 929.9686431884766, 868.8038864135742, 1020.0554351806641, 928.421875, 1046.8409576416016, 1132.5079193115234, 1106.4527893066406, 1160.3599395751953, 1189.513671875, 1212.8872985839844, 1221.9786834716797, 1056.7855682373047, 1017.1637420654297, 956.2072906494141, 927.77001953125, 1093.2520446777344, 1026.3348922729492, 884.5113143920898, 854.4076538085938, 1114.5585021972656, 1286.5859832763672, 1056.9327545166016, 1141.1170806884766, 1047.3846740722656, 1172.5364227294922, 1104.4112396240234, 1033.6174011230469, 1320.752944946289, 1432.2345886230469, 1268.9663543701172, 1200.0059204101562, 1072.1690368652344, 1222.7025909423828, 1119.6152954101562, 1123.9879150390625, 1024.4523696899414, 1035.4479675292969, 835.2769393920898, 944.2644729614258, 1031.4055480957031, 1058.206787109375, 843.0310974121094, 1007.2723617553711, 1140.2646179199219, 1114.589584350586, 1132.231216430664, 1051.4584197998047, 1197.3173828125, 1234.0590515136719, 1165.0918579101562, 1281.5617065429688, 1510.5289306640625, 1441.7239837646484, 1522.3445281982422, 1467.6499786376953, 1665.6728515625, 1465.779541015625, 1095.6608581542969, 1076.2827453613281, 1069.5512390136719, 1071.9412078857422, 1039.0965728759766, 1064.3639831542969, 1073.8571472167969, 993.7700881958008, 999.1739730834961, 1232.3044891357422, 1364.008544921875, 1361.3627624511719, 1123.8175964355469, 784.4742279052734, 742.0063934326172, 929.2926254272461, 915.5005340576172, 1154.0891876220703, 1083.555419921875, 1145.1342163085938, 1194.548583984375, 1183.0428161621094, 1192.55126953125, 1333.1156921386719, 1276.7309112548828, 1090.3444213867188, 1048.6422882080078, 1117.5312805175781, 1150.4171447753906, 1156.692123413086, 1144.4776763916016, 1161.0894317626953, 1123.7224426269531, 1054.6902465820312, 996.5870361328125, 967.872917175293, 1104.9980926513672, 1045.124526977539, 726.3844299316406, 787.747428894043, 770.4876556396484, 788.9071960449219, 624.4260177612305, 655.1207046508789, 732.0245819091797, 823.9410629272461, 821.4261245727539, 906.4415054321289, 918.1823120117188, 978.3686752319336, 1002.9395904541016, 936.8413314819336, 846.1331024169922, 874.2794799804688, 913.2389221191406, 905.4067764282227, 869.0253219604492, 879.5984191894531, 837.6605987548828, 903.0712890625, 777.1508483886719, 840.7722549438477, 943.919303894043, 855.5313110351562, 792.3124084472656, 718.5668640136719, 830.7385025024414, 879.8125305175781, 828.7142333984375, 857.2441482543945, 835.4100799560547, 731.1393432617188, 712.0549163818359, 730.2342529296875, 736.682975769043, 743.8871917724609, 718.7965240478516, 1002.3311920166016, 989.131462097168, 1127.46484375, 1147.879135131836, 941.5999221801758, 868.3890991210938, 957.3157958984375, 1061.1404724121094, 1165.8380737304688, 1121.5025024414062, 1110.1616973876953, 1137.1458282470703, 1107.3952331542969, 1080.722412109375, 1103.029067993164, 1014.8428955078125, 966.2107620239258, 964.4980392456055, 783.4014434814453, 768.119026184082, 722.9409255981445, 638.3909072875977, 729.8079528808594, 921.9336853027344, 925.7932891845703, 912.6858215332031, 944.8576583862305, 773.8072128295898, 815.7470626831055, 817.0695114135742, 730.0539932250977, 759.4824600219727, 889.8090591430664, 755.7838363647461, 721.7518539428711, 798.6063690185547, 797.9997482299805, 954.1889266967773, 1111.7078552246094, 1063.0223999023438, 1017.549934387207, 1022.3263473510742, 950.7329635620117, 944.7201690673828, 916.7378082275391, 948.1142349243164, 1139.3186798095703, 1139.9861297607422, 1174.7310485839844, 1226.7488708496094, 1204.4589233398438, 1200.0018157958984, 1217.0946044921875, 1326.825698852539, 1177.9562683105469, 1031.1733779907227, 1033.5208282470703, 1020.1599731445312, 981.5192108154297, 802.1647338867188, 1015.7632675170898, 990.8827209472656, 796.6942825317383, 807.9911956787109, 718.5793533325195, 672.927131652832, 770.6924667358398, 824.2059936523438, 834.1520919799805, 791.9598159790039, 827.2134170532227, 902.6412811279297, 1029.1093673706055, 1044.6005096435547, 1070.2372436523438, 1065.4583282470703, 1069.8401794433594, 961.8825302124023, 912.171989440918, 868.5715179443359, 854.8296966552734, 745.8959884643555, 677.5249710083008, 757.3169860839844, 763.573371887207, 895.4251480102539, 903.7577285766602, 1044.6814422607422, 982.5616912841797, 1037.3301849365234, 993.4477462768555, 934.0899276733398, 890.4232406616211, 912.4254531860352, 892.2805328369141, 937.0901336669922, 913.9997177124023, 915.5000457763672, 848.8366394042969, 921.0826568603516, 916.8183059692383, 993.3351593017578, 978.6568450927734, 900.3636016845703, 806.3461608886719, 742.6729965209961, 717.1935882568359, 695.1446151733398, 644.2700576782227, 721.9039688110352, 602.9993209838867, 577.4590682983398, 558.5155487060547, 514.3162498474121, 553.5912933349609, 613.1492156982422, 754.7246017456055, 816.3840637207031, 774.7410659790039, 704.0398406982422, 671.0522842407227, 626.9012985229492, 702.895133972168, 703.985221862793, 697.5860748291016, 660.4616622924805, 613.5997009277344, 658.3162155151367, 693.6812362670898, 649.9606094360352, 579.6543121337891, 547.2391128540039, 556.5810623168945, 734.7037734985352, 878.334831237793, 921.5074844360352, 1043.70556640625, 1032.2822723388672, 999.1533966064453, 940.1461791992188, 915.2084732055664, 858.4608917236328, 896.4708862304688, 905.7181930541992, 1045.1045227050781, 1016.8125534057617, 806.3430862426758, 818.0774536132812, 822.4074325561523, 798.2963638305664, 858.8492889404297, 864.67236328125, 796.9044647216797, 744.9947967529297, 737.3884811401367, 866.6760406494141, 868.0649795532227, 740.3965530395508, 705.1878204345703, 664.2865142822266, 652.4290618896484, 1035.4153594970703, 1276.9855499267578, 1313.3423767089844, 1135.210678100586, 839.0968475341797, 803.3841247558594, 741.7582931518555, 738.5916213989258, 785.9365158081055, 727.1406097412109, 767.1355056762695, 779.9046096801758, 652.1061782836914, 673.7385177612305, 699.8111801147461, 751.2825546264648, 728.6613998413086, 705.6135559082031, 664.9491424560547, 668.6982345581055, 579.642578125, 501.6144218444824, 463.19751739501953, 407.9347343444824, 503.3245315551758, 529.7942581176758, 570.4490432739258, 692.9212493896484, 695.4719390869141, 678.7594375610352, 667.8276214599609, 788.7151870727539, 833.5155258178711, 753.6796875, 706.7471237182617, 626.7178268432617, 707.8227767944336, 693.5652084350586, 715.1094818115234, 679.5560913085938, 677.5378646850586, 633.2969436645508, 597.7885818481445, 553.8146286010742, 483.2227325439453, 558.3137664794922, 615.3596267700195, 666.3316421508789, 630.3317489624023, 605.2852935791016, 594.1296997070312, 613.927604675293, 577.4727554321289, 547.6566543579102, 546.0917587280273, 545.754508972168, 561.8621673583984, 591.612907409668, 654.8520584106445, 652.1150588989258, 604.5315399169922, 593.4349517822266, 626.3319473266602, 599.4353408813477, 667.010612487793, 636.0607681274414, 531.7156753540039, 602.2063369750977, 667.1730422973633, 646.234733581543, 595.1138687133789, 650.3772048950195, 632.5199203491211, 609.4133453369141, 590.6560211181641, 603.2598495483398, 590.9647598266602, 591.0508422851562, 552.9494934082031, 567.9653244018555, 607.4015350341797, 623.0715866088867, 548.419677734375, 512.5251235961914, 476.71656036376953, 468.42689514160156, 456.88379287719727, 417.20836639404297, 415.295166015625, 412.72787857055664, 496.071475982666, 495.38355255126953, 440.29097747802734, 438.32475662231445, 432.18030548095703, 402.09882736206055, 473.70276641845703, 497.69669342041016, 483.74415588378906, 422.3679008483887, 397.64040756225586, 366.29064178466797, 377.44324111938477, 433.93700790405273, 481.91542053222656, 465.74881744384766, 458.80154037475586, 443.7086067199707, 438.8383331298828, 450.79491424560547, 455.0561218261719, 484.6742744445801, 485.48168563842773, 488.3378028869629, 462.8521041870117, 457.2765007019043, 474.49577713012695, 488.2444076538086, 493.8647270202637, 476.8345718383789, 442.9044876098633, 447.65184020996094, 421.81583404541016, 368.40406036376953, 361.37450790405273, 340.732177734375, 301.9370880126953, 264.0238571166992, 294.49065017700195, 395.7502326965332, 426.9001998901367, 392.63539123535156, 313.442440032959, 280.3985404968262, 292.7120132446289, 297.9348793029785, 316.23755645751953, 334.1867980957031, 334.3816795349121, 334.47422790527344, 337.4272232055664, 335.1300964355469, 326.4330253601074, 320.93289947509766, 329.4573631286621, 330.5589065551758, 320.35167694091797, 310.5507583618164, 298.22253799438477, 325.5196304321289, 327.1967887878418, 383.16240310668945, 415.73632049560547, 396.541015625, 335.9873847961426, 277.4837074279785, 254.4241886138916, 252.49523735046387, 264.01811599731445, 264.7289810180664, 250.18609428405762, 231.5027370452881, 211.00564193725586, 195.39721488952637, 208.1292495727539, 208.87367630004883, 226.83314514160156, 241.7104721069336, 229.70692253112793, 215.07498931884766, 214.54057121276855, 206.61503791809082, 204.96912956237793, 206.6693115234375, 203.39509391784668, 193.01993370056152, 194.10199356079102, 194.67533111572266, 187.04400444030762, 179.7855567932129, 178.369047164917, 177.7878818511963, 168.26848220825195, 159.44650650024414, 159.40403938293457, 153.34111976623535, 139.3696575164795, 142.92876434326172, 145.50553131103516, 146.44303703308105, 145.04318046569824, 141.77683639526367, 138.71952438354492, 139.14906692504883, 139.84580421447754, 141.68281936645508, 141.0438289642334, 140.35505294799805, 139.73322868347168]","[356.65641025641025, 997.251282051282, 1464.3692307692309, 733.251282051282, 674.3794871794872, 661.0666666666667, 268.44102564102565]",139.73322868347168,268.44102564102565,"[485165195.4097903, 485165195.4097903, 485165195.4097903, 485165195.4097903, 485165195.4097903, 485165195.4097903, 485165195.4097903]",485165195.4097903
